asset_id,downstream_assets,customers_affected,population_water_affected,critical_facilities_affected,cascade_population_water,cascade_delay_hours,consequence_score
PMP-02365,0,0.0,41183.0,0,0.0,,41183.0
PMP-02366,1,0.0,9815.0,0,0.0,,9815.0
PMP-02367,2,0.0,15770.0,0,0.0,,15770.0
PMP-02368,8,0.0,16331.0,0,0.0,,16331.0
PMP-02369,2,0.0,14793.0,0,0.0,,14793.0
PMP-02370,5,0.0,5813.0,0,0.0,,5813.0
PMP-02371,2,0.0,38100.0,1,0.0,,38600.0
PMP-02372,0,0.0,39090.0,1,0.0,,39590.0
PMP-02373,2,0.0,4609.0,0,0.0,,4609.0
PMP-02374,1,0.0,45709.0,0,0.0,,45709.0
PMP-02375,3,0.0,24121.0,0,0.0,,24121.0
PMP-02376,4,0.0,17615.0,1,0.0,,18115.0
PMP-02377,5,0.0,10686.0,1,0.0,,11186.0
PMP-02378,2,0.0,31726.0,0,0.0,,31726.0
PMP-02379,0,0.0,14461.0,0,0.0,,14461.0
PMP-02380,4,0.0,21891.0,1,0.0,,22391.0
PMP-02381,5,0.0,31874.0,0,0.0,,31874.0
PMP-02382,2,0.0,26788.0,0,0.0,,26788.0
PMP-02383,3,0.0,60131.0,1,0.0,,60631.0
PMP-02384,4,0.0,82225.0,1,0.0,,82725.0
PMP-02385,4,0.0,13524.0,0,0.0,,13524.0
PMP-02386,5,0.0,33496.0,0,0.0,,33496.0
PMP-02387,4,0.0,8714.0,0,0.0,,8714.0
PMP-02388,0,0.0,9645.0,1,0.0,,10145.0
PMP-02389,3,0.0,41843.0,0,0.0,,41843.0
PMP-02390,2,0.0,13658.0,0,0.0,,13658.0
PMP-02391,2,0.0,28193.0,0,0.0,,28193.0
PMP-02392,7,0.0,20948.0,1,0.0,,21448.0
PMP-02393,6,0.0,47085.0,1,0.0,,47585.0
PMP-02394,5,0.0,6151.0,0,0.0,,6151.0
PMP-02395,2,0.0,17014.0,0,0.0,,17014.0
PMP-02396,4,0.0,16815.0,0,0.0,,16815.0
PMP-02397,0,0.0,6623.0,0,0.0,,6623.0
PMP-02398,7,0.0,8150.0,1,0.0,,8650.0
PMP-02399,3,0.0,5640.0,1,0.0,,6140.0
PMP-02400,3,0.0,34429.0,1,0.0,,34929.0
PMP-02401,7,0.0,8147.0,0,0.0,,8147.0
PMP-02402,8,0.0,30917.0,0,0.0,,30917.0
PMP-02403,1,0.0,46344.0,2,0.0,,47344.0
PMP-02404,2,0.0,38742.0,0,0.0,,38742.0
PMP-02405,3,0.0,11352.0,0,0.0,,11352.0
PMP-02406,3,0.0,30740.0,0,0.0,,30740.0
PMP-02407,1,0.0,9068.0,0,0.0,,9068.0
PMP-02408,3,0.0,19776.0,1,0.0,,20276.0
PMP-02409,1,0.0,13095.0,2,0.0,,14095.0
PMP-02410,4,0.0,71070.0,1,0.0,,71570.0
PMP-02411,5,0.0,66439.0,4,0.0,,68439.0
PMP-02412,2,0.0,10712.0,0,0.0,,10712.0
PMP-02413,3,0.0,21220.0,0,0.0,,21220.0
PMP-02414,3,0.0,13784.0,0,0.0,,13784.0
PMP-02415,6,0.0,16434.0,0,0.0,,16434.0
PMP-02416,2,0.0,21826.0,0,0.0,,21826.0
PMP-02417,2,0.0,13549.0,0,0.0,,13549.0
PMP-02418,3,0.0,31437.0,0,0.0,,31437.0
PMP-02419,8,0.0,10066.0,0,0.0,,10066.0
PMP-02420,4,0.0,15994.0,1,0.0,,16494.0
PMP-02421,9,0.0,12463.0,0,0.0,,12463.0
PMP-02422,3,0.0,13295.0,0,0.0,,13295.0
PMP-02423,5,0.0,13410.0,1,0.0,,13910.0
PMP-02424,0,0.0,11643.0,0,0.0,,11643.0
PMP-02425,2,0.0,56139.0,0,0.0,,56139.0
PMP-02426,0,0.0,18960.0,0,0.0,,18960.0
PMP-02427,3,0.0,8244.0,0,0.0,,8244.0
PMP-02428,1,0.0,15236.0,1,0.0,,15736.0
PMP-02429,0,0.0,20348.0,0,0.0,,20348.0
PMP-02430,2,0.0,26651.0,0,0.0,,26651.0
PMP-02431,0,0.0,30362.0,0,0.0,,30362.0
PMP-02432,1,0.0,27720.0,0,0.0,,27720.0
PMP-02433,1,0.0,30369.0,0,0.0,,30369.0
PMP-02434,8,0.0,66632.0,1,0.0,,67132.0
PMP-02435,3,0.0,87079.0,1,0.0,,87579.0
PMP-02436,4,0.0,28545.0,0,0.0,,28545.0
PMP-02437,1,0.0,9226.0,0,0.0,,9226.0
PMP-02438,9,0.0,37980.0,1,0.0,,38480.0
PMP-02439,3,0.0,63080.0,2,0.0,,64080.0
PMP-02440,1,0.0,24816.0,1,0.0,,25316.0
PMP-02441,7,0.0,11952.0,0,0.0,,11952.0
PMP-02442,3,0.0,19897.0,0,0.0,,19897.0
PMP-02443,2,0.0,29573.0,1,0.0,,30073.0
PMP-02444,8,0.0,64909.0,0,0.0,,64909.0
PMP-02445,2,0.0,20844.0,0,0.0,,20844.0
PMP-02446,0,0.0,9578.0,0,0.0,,9578.0
PMP-02447,4,0.0,6491.0,0,0.0,,6491.0
PMP-02448,2,0.0,55216.0,1,0.0,,55716.0
PMP-02449,4,0.0,15846.0,0,0.0,,15846.0
PMP-02450,8,0.0,8922.0,0,0.0,,8922.0
PMP-02451,1,0.0,17088.0,0,0.0,,17088.0
PMP-02452,3,0.0,37281.0,2,0.0,,38281.0
PMP-02453,6,0.0,10065.0,0,0.0,,10065.0
PMP-02454,2,0.0,44956.0,0,0.0,,44956.0
PMP-02455,1,0.0,69464.0,2,0.0,,70464.0
PMP-02456,4,0.0,6540.0,0,0.0,,6540.0
PMP-02457,5,0.0,13682.0,0,0.0,,13682.0
PMP-02458,4,0.0,12528.0,0,0.0,,12528.0
PMP-02459,11,0.0,23926.0,1,0.0,,24426.0
PMP-02460,2,0.0,5553.0,0,0.0,,5553.0
PMP-02461,0,0.0,19925.0,0,0.0,,19925.0
PMP-02462,2,0.0,11305.0,0,0.0,,11305.0
PMP-02463,2,0.0,35339.0,0,0.0,,35339.0
PMP-02464,1,0.0,15352.0,1,0.0,,15852.0
PMP-02465,2,0.0,65428.0,1,0.0,,65928.0
PMP-02466,2,0.0,35491.0,2,0.0,,36491.0
PMP-02467,1,0.0,30376.0,0,0.0,,30376.0
PMP-02468,2,0.0,53885.0,0,0.0,,53885.0
PMP-02469,7,0.0,16891.0,0,0.0,,16891.0
PMP-02470,5,0.0,107027.0,1,0.0,,107527.0
PMP-02471,0,0.0,6938.0,0,0.0,,6938.0
PMP-02472,0,0.0,5973.0,0,0.0,,5973.0
PMP-02473,2,0.0,11361.0,0,0.0,,11361.0
PMP-02474,3,0.0,23114.0,1,0.0,,23614.0
PMP-02475,2,0.0,17538.0,0,0.0,,17538.0
PMP-02476,7,0.0,93029.0,1,0.0,,93529.0
PMP-02477,9,0.0,35702.0,2,0.0,,36702.0
PMP-02478,1,0.0,10416.0,0,0.0,,10416.0
PMP-02479,12,0.0,56168.0,0,0.0,,56168.0
PMP-02480,3,0.0,11504.0,0,0.0,,11504.0
PMP-02481,2,0.0,8156.0,0,0.0,,8156.0
PMP-02482,2,0.0,12933.0,0,0.0,,12933.0
PMP-02483,4,0.0,10453.0,0,0.0,,10453.0
PMP-02484,2,0.0,5115.0,0,0.0,,5115.0
PMP-02485,5,0.0,23625.0,0,0.0,,23625.0
PMP-02486,5,0.0,54161.0,0,0.0,,54161.0
PMP-02487,4,0.0,51215.0,2,0.0,,52215.0
PMP-02488,1,0.0,26481.0,0,0.0,,26481.0
PMP-02489,2,0.0,28958.0,1,0.0,,29458.0
PMP-02490,1,0.0,21003.0,0,0.0,,21003.0
PMP-02491,1,0.0,7412.0,0,0.0,,7412.0
PMP-02492,2,0.0,22918.0,0,0.0,,22918.0
PMP-02493,1,0.0,65096.0,1,0.0,,65596.0
PMP-02494,2,0.0,26764.0,0,0.0,,26764.0
PMP-02495,8,0.0,46783.0,0,0.0,,46783.0
PMP-02496,3,0.0,61073.0,1,0.0,,61573.0
PMP-02497,6,0.0,46529.0,0,0.0,,46529.0
PMP-02498,3,0.0,16336.0,1,0.0,,16836.0
PMP-02499,3,0.0,24594.0,2,0.0,,25594.0
PMP-02500,2,0.0,14410.0,0,0.0,,14410.0
PMP-02501,3,0.0,9702.0,0,0.0,,9702.0
PMP-02502,1,0.0,11277.0,1,0.0,,11777.0
PMP-02503,5,0.0,44816.0,1,0.0,,45316.0
PMP-02504,2,0.0,30131.0,0,0.0,,30131.0
PMP-02505,3,0.0,38290.0,1,0.0,,38790.0
PMP-02506,3,0.0,49626.0,1,0.0,,50126.0
PMP-02507,0,0.0,34011.0,0,0.0,,34011.0
PMP-02508,0,0.0,4360.0,0,0.0,,4360.0
PMP-02509,4,0.0,47299.0,0,0.0,,47299.0
PMP-02510,1,0.0,20534.0,1,0.0,,21034.0
PMP-02511,2,0.0,18888.0,1,0.0,,19388.0
PMP-02512,1,0.0,11416.0,0,0.0,,11416.0
PMP-02513,0,0.0,9942.0,0,0.0,,9942.0
PMP-02514,0,0.0,5410.0,0,0.0,,5410.0
PMP-02515,1,0.0,11002.0,0,0.0,,11002.0
PMP-02516,4,0.0,31312.0,0,0.0,,31312.0
PMP-02517,8,0.0,19767.0,1,0.0,,20267.0
PMP-02518,4,0.0,45877.0,1,0.0,,46377.0
PMP-02519,5,0.0,65317.0,2,0.0,,66317.0
PMP-02520,0,0.0,17765.0,1,0.0,,18265.0
PMP-02521,1,0.0,37226.0,1,0.0,,37726.0
PMP-02522,6,0.0,35986.0,1,0.0,,36486.0
PMP-02523,1,0.0,24231.0,0,0.0,,24231.0
PMP-02524,4,0.0,11159.0,0,0.0,,11159.0
PMP-02525,8,0.0,10091.0,2,0.0,,11091.0
TNK-02526,0,0.0,0.0,0,0.0,,0.0
TNK-02527,0,0.0,0.0,0,0.0,,0.0
TNK-02528,0,0.0,0.0,0,0.0,,0.0
TNK-02529,0,0.0,0.0,0,0.0,,0.0
TNK-02530,0,0.0,0.0,0,0.0,,0.0
TNK-02531,0,0.0,0.0,0,0.0,,0.0
TNK-02532,0,0.0,0.0,0,0.0,,0.0
TNK-02533,0,0.0,0.0,0,0.0,,0.0
TNK-02534,0,0.0,0.0,0,0.0,,0.0
TNK-02535,0,0.0,0.0,0,0.0,,0.0
TNK-02536,0,0.0,0.0,0,0.0,,0.0
TNK-02537,0,0.0,0.0,0,0.0,,0.0
TNK-02538,0,0.0,0.0,0,0.0,,0.0
TNK-02539,0,0.0,0.0,0,0.0,,0.0
TNK-02540,0,0.0,0.0,0,0.0,,0.0
TNK-02541,0,0.0,0.0,0,0.0,,0.0
TNK-02542,0,0.0,0.0,0,0.0,,0.0
TNK-02543,0,0.0,0.0,0,0.0,,0.0
TNK-02544,0,0.0,0.0,0,0.0,,0.0
TNK-02545,0,0.0,0.0,0,0.0,,0.0
TNK-02546,0,0.0,0.0,0,0.0,,0.0
TNK-02547,0,0.0,0.0,0,0.0,,0.0
TNK-02548,0,0.0,0.0,0,0.0,,0.0
TNK-02549,0,0.0,0.0,0,0.0,,0.0
TNK-02550,0,0.0,0.0,0,0.0,,0.0
TNK-02551,0,0.0,0.0,0,0.0,,0.0
TNK-02552,0,0.0,0.0,0,0.0,,0.0
TNK-02553,0,0.0,0.0,0,0.0,,0.0
TNK-02554,0,0.0,0.0,0,0.0,,0.0
TNK-02555,0,0.0,0.0,0,0.0,,0.0
TNK-02556,0,0.0,0.0,0,0.0,,0.0
TNK-02557,0,0.0,0.0,0,0.0,,0.0
TNK-02558,0,0.0,0.0,0,0.0,,0.0
TNK-02559,0,0.0,0.0,0,0.0,,0.0
TNK-02560,0,0.0,0.0,0,0.0,,0.0
TNK-02561,0,0.0,0.0,0,0.0,,0.0
TNK-02562,0,0.0,0.0,0,0.0,,0.0
TNK-02563,0,0.0,0.0,0,0.0,,0.0
TNK-02564,0,0.0,0.0,0,0.0,,0.0
TNK-02565,0,0.0,0.0,0,0.0,,0.0
TNK-02566,0,0.0,0.0,0,0.0,,0.0
TNK-02567,0,0.0,0.0,0,0.0,,0.0
TNK-02568,0,0.0,0.0,0,0.0,,0.0
TNK-02569,0,0.0,0.0,0,0.0,,0.0
TNK-02570,0,0.0,0.0,0,0.0,,0.0
TNK-02571,0,0.0,0.0,0,0.0,,0.0
TNK-02572,0,0.0,0.0,0,0.0,,0.0
TNK-02573,0,0.0,0.0,0,0.0,,0.0
TNK-02574,0,0.0,0.0,0,0.0,,0.0
TNK-02575,0,0.0,0.0,0,0.0,,0.0
TNK-02576,0,0.0,0.0,0,0.0,,0.0
TNK-02577,0,0.0,0.0,0,0.0,,0.0
TNK-02578,0,0.0,0.0,0,0.0,,0.0
TNK-02579,0,0.0,0.0,0,0.0,,0.0
TNK-02580,0,0.0,0.0,0,0.0,,0.0
TNK-02581,0,0.0,0.0,0,0.0,,0.0
TNK-02582,0,0.0,0.0,0,0.0,,0.0
TNK-02583,0,0.0,0.0,0,0.0,,0.0
TNK-02584,0,0.0,0.0,0,0.0,,0.0
TNK-02585,0,0.0,0.0,0,0.0,,0.0
TNK-02586,0,0.0,0.0,0,0.0,,0.0
TNK-02587,0,0.0,0.0,0,0.0,,0.0
TNK-02588,0,0.0,0.0,0,0.0,,0.0
TNK-02589,0,0.0,0.0,0,0.0,,0.0
TNK-02590,0,0.0,0.0,0,0.0,,0.0
TNK-02591,0,0.0,0.0,0,0.0,,0.0
TNK-02592,0,0.0,0.0,0,0.0,,0.0
TNK-02593,0,0.0,0.0,0,0.0,,0.0
TNK-02594,0,0.0,0.0,0,0.0,,0.0
TNK-02595,0,0.0,0.0,0,0.0,,0.0
TNK-02596,0,0.0,0.0,0,0.0,,0.0
TNK-02597,0,0.0,0.0,0,0.0,,0.0
TNK-02598,0,0.0,0.0,0,0.0,,0.0
TNK-02599,0,0.0,0.0,0,0.0,,0.0
TNK-02600,0,0.0,0.0,0,0.0,,0.0
TNK-02601,0,0.0,0.0,0,0.0,,0.0
TNK-02602,0,0.0,0.0,0,0.0,,0.0
TNK-02603,0,0.0,0.0,0,0.0,,0.0
TNK-02604,0,0.0,0.0,0,0.0,,0.0
TNK-02605,0,0.0,0.0,0,0.0,,0.0
TNK-02606,0,0.0,0.0,0,0.0,,0.0
TNK-02607,0,0.0,0.0,0,0.0,,0.0
TNK-02608,0,0.0,0.0,0,0.0,,0.0
TNK-02609,0,0.0,0.0,0,0.0,,0.0
TNK-02610,0,0.0,0.0,0,0.0,,0.0
TNK-02611,0,0.0,0.0,0,0.0,,0.0
TNK-02612,0,0.0,0.0,0,0.0,,0.0
TNK-02613,0,0.0,0.0,0,0.0,,0.0
TNK-02614,0,0.0,0.0,0,0.0,,0.0
TNK-02615,0,0.0,0.0,0,0.0,,0.0
TNK-02616,0,0.0,0.0,0,0.0,,0.0
TNK-02617,0,0.0,0.0,0,0.0,,0.0
TNK-02618,0,0.0,0.0,0,0.0,,0.0
TNK-02619,0,0.0,0.0,0,0.0,,0.0
TNK-02620,0,0.0,0.0,0,0.0,,0.0
TNK-02621,0,0.0,0.0,0,0.0,,0.0
TNK-02622,0,0.0,0.0,0,0.0,,0.0
TNK-02623,0,0.0,0.0,0,0.0,,0.0
TNK-02624,0,0.0,0.0,0,0.0,,0.0
TNK-02625,0,0.0,0.0,0,0.0,,0.0
TNK-02626,0,0.0,0.0,0,0.0,,0.0
TNK-02627,0,0.0,0.0,0,0.0,,0.0
TNK-02628,0,0.0,0.0,0,0.0,,0.0
TNK-02629,0,0.0,0.0,0,0.0,,0.0
TNK-02630,0,0.0,0.0,0,0.0,,0.0
TNK-02631,0,0.0,0.0,0,0.0,,0.0
TNK-02632,0,0.0,0.0,0,0.0,,0.0
TNK-02633,0,0.0,0.0,0,0.0,,0.0
TNK-02634,0,0.0,0.0,0,0.0,,0.0
TNK-02635,0,0.0,0.0,0,0.0,,0.0
TNK-02636,0,0.0,0.0,0,0.0,,0.0
TNK-02637,0,0.0,0.0,0,0.0,,0.0
TNK-02638,0,0.0,0.0,0,0.0,,0.0
TNK-02639,0,0.0,0.0,0,0.0,,0.0
TNK-02640,0,0.0,0.0,0,0.0,,0.0
TNK-02641,0,0.0,0.0,0,0.0,,0.0
TNK-02642,0,0.0,0.0,0,0.0,,0.0
TNK-02643,0,0.0,0.0,0,0.0,,0.0
TNK-02644,0,0.0,0.0,0,0.0,,0.0
TNK-02645,0,0.0,0.0,0,0.0,,0.0
TNK-02646,0,0.0,0.0,0,0.0,,0.0
TNK-02647,0,0.0,0.0,0,0.0,,0.0
TNK-02648,0,0.0,0.0,0,0.0,,0.0
TNK-02649,0,0.0,0.0,0,0.0,,0.0
TNK-02650,0,0.0,0.0,0,0.0,,0.0
TNK-02651,0,0.0,0.0,0,0.0,,0.0
TNK-02652,0,0.0,0.0,0,0.0,,0.0
TNK-02653,0,0.0,0.0,0,0.0,,0.0
TNK-02654,0,0.0,0.0,0,0.0,,0.0
TNK-02655,0,0.0,0.0,0,0.0,,0.0
TNK-02656,0,0.0,0.0,0,0.0,,0.0
TNK-02657,0,0.0,0.0,0,0.0,,0.0
TNK-02658,0,0.0,0.0,0,0.0,,0.0
TNK-02659,0,0.0,0.0,0,0.0,,0.0
TNK-02660,0,0.0,0.0,0,0.0,,0.0
TNK-02661,0,0.0,0.0,0,0.0,,0.0
TNK-02662,0,0.0,0.0,0,0.0,,0.0
TNK-02663,0,0.0,0.0,0,0.0,,0.0
TNK-02664,0,0.0,0.0,0,0.0,,0.0
TNK-02665,0,0.0,0.0,0,0.0,,0.0
TNK-02666,0,0.0,0.0,0,0.0,,0.0
TNK-02667,0,0.0,0.0,0,0.0,,0.0
TNK-02668,0,0.0,0.0,0,0.0,,0.0
TNK-02669,0,0.0,0.0,0,0.0,,0.0
TNK-02670,0,0.0,0.0,0,0.0,,0.0
TNK-02671,0,0.0,0.0,0,0.0,,0.0
TNK-02672,0,0.0,0.0,0,0.0,,0.0
TNK-02673,0,0.0,0.0,0,0.0,,0.0
TNK-02674,0,0.0,0.0,0,0.0,,0.0
TNK-02675,0,0.0,0.0,0,0.0,,0.0
WMN-02676,0,0.0,0.0,0,0.0,,0.0
WMN-02677,0,0.0,0.0,0,0.0,,0.0
WMN-02678,0,0.0,0.0,0,0.0,,0.0
WMN-02679,0,0.0,0.0,0,0.0,,0.0
WMN-02680,0,0.0,0.0,0,0.0,,0.0
WMN-02681,0,0.0,0.0,0,0.0,,0.0
WMN-02682,0,0.0,0.0,0,0.0,,0.0
WMN-02683,0,0.0,0.0,0,0.0,,0.0
WMN-02684,0,0.0,0.0,0,0.0,,0.0
WMN-02685,0,0.0,0.0,0,0.0,,0.0
WMN-02686,0,0.0,0.0,0,0.0,,0.0
WMN-02687,0,0.0,0.0,0,0.0,,0.0
WMN-02688,0,0.0,0.0,0,0.0,,0.0
WMN-02689,0,0.0,0.0,0,0.0,,0.0
WMN-02690,0,0.0,0.0,0,0.0,,0.0
WMN-02691,0,0.0,0.0,0,0.0,,0.0
WMN-02692,0,0.0,0.0,0,0.0,,0.0
WMN-02693,0,0.0,0.0,0,0.0,,0.0
WMN-02694,0,0.0,0.0,0,0.0,,0.0
WMN-02695,0,0.0,0.0,0,0.0,,0.0
WMN-02696,0,0.0,0.0,0,0.0,,0.0
WMN-02697,0,0.0,0.0,0,0.0,,0.0
WMN-02698,0,0.0,0.0,0,0.0,,0.0
WMN-02699,0,0.0,0.0,0,0.0,,0.0
WMN-02700,0,0.0,0.0,0,0.0,,0.0
WMN-02701,0,0.0,0.0,0,0.0,,0.0
WMN-02702,0,0.0,0.0,0,0.0,,0.0
WMN-02703,0,0.0,0.0,0,0.0,,0.0
WMN-02704,0,0.0,0.0,0,0.0,,0.0
WMN-02705,0,0.0,0.0,0,0.0,,0.0
WMN-02706,0,0.0,0.0,0,0.0,,0.0
WMN-02707,0,0.0,0.0,0,0.0,,0.0
WMN-02708,0,0.0,0.0,0,0.0,,0.0
WMN-02709,0,0.0,0.0,0,0.0,,0.0
WMN-02710,0,0.0,0.0,0,0.0,,0.0
WMN-02711,0,0.0,0.0,0,0.0,,0.0
WMN-02712,0,0.0,0.0,0,0.0,,0.0
WMN-02713,0,0.0,0.0,0,0.0,,0.0
WMN-02714,0,0.0,0.0,0,0.0,,0.0
WMN-02715,0,0.0,0.0,0,0.0,,0.0
WMN-02716,0,0.0,0.0,0,0.0,,0.0
WMN-02717,0,0.0,0.0,0,0.0,,0.0
WMN-02718,0,0.0,0.0,0,0.0,,0.0
WMN-02719,0,0.0,0.0,0,0.0,,0.0
WMN-02720,0,0.0,0.0,0,0.0,,0.0
WMN-02721,0,0.0,0.0,0,0.0,,0.0
WMN-02722,0,0.0,0.0,0,0.0,,0.0
WMN-02723,0,0.0,0.0,0,0.0,,0.0
WMN-02724,0,0.0,0.0,0,0.0,,0.0
WMN-02725,0,0.0,0.0,0,0.0,,0.0
WMN-02726,0,0.0,0.0,0,0.0,,0.0
WMN-02727,0,0.0,0.0,0,0.0,,0.0
WMN-02728,0,0.0,0.0,0,0.0,,0.0
WMN-02729,0,0.0,0.0,0,0.0,,0.0
WMN-02730,0,0.0,0.0,0,0.0,,0.0
WMN-02731,0,0.0,0.0,0,0.0,,0.0
WMN-02732,0,0.0,0.0,0,0.0,,0.0
WMN-02733,0,0.0,0.0,0,0.0,,0.0
WMN-02734,0,0.0,0.0,0,0.0,,0.0
WMN-02735,0,0.0,0.0,0,0.0,,0.0
WMN-02736,0,0.0,0.0,0,0.0,,0.0
WMN-02737,0,0.0,0.0,0,0.0,,0.0
WMN-02738,0,0.0,0.0,0,0.0,,0.0
WMN-02739,0,0.0,0.0,0,0.0,,0.0
WMN-02740,0,0.0,0.0,0,0.0,,0.0
WMN-02741,0,0.0,0.0,0,0.0,,0.0
WMN-02742,0,0.0,0.0,0,0.0,,0.0
WMN-02743,0,0.0,0.0,0,0.0,,0.0
WMN-02744,0,0.0,0.0,0,0.0,,0.0
WMN-02745,0,0.0,0.0,0,0.0,,0.0
WMN-02746,0,0.0,0.0,0,0.0,,0.0
WMN-02747,0,0.0,0.0,0,0.0,,0.0
WMN-02748,0,0.0,0.0,0,0.0,,0.0
WMN-02749,0,0.0,0.0,0,0.0,,0.0
WMN-02750,0,0.0,0.0,0,0.0,,0.0
WMN-02751,0,0.0,0.0,0,0.0,,0.0
WMN-02752,0,0.0,0.0,0,0.0,,0.0
WMN-02753,0,0.0,0.0,0,0.0,,0.0
WMN-02754,0,0.0,0.0,0,0.0,,0.0
WMN-02755,0,0.0,0.0,0,0.0,,0.0
WMN-02756,0,0.0,0.0,0,0.0,,0.0
WMN-02757,0,0.0,0.0,0,0.0,,0.0
WMN-02758,0,0.0,0.0,0,0.0,,0.0
WMN-02759,0,0.0,0.0,0,0.0,,0.0
WMN-02760,0,0.0,0.0,0,0.0,,0.0
WMN-02761,0,0.0,0.0,0,0.0,,0.0
WMN-02762,0,0.0,0.0,0,0.0,,0.0
WMN-02763,0,0.0,0.0,0,0.0,,0.0
WMN-02764,0,0.0,0.0,0,0.0,,0.0
WMN-02765,0,0.0,0.0,0,0.0,,0.0
WMN-02766,0,0.0,0.0,0,0.0,,0.0
WMN-02767,0,0.0,0.0,0,0.0,,0.0
WMN-02768,0,0.0,0.0,0,0.0,,0.0
WMN-02769,0,0.0,0.0,0,0.0,,0.0
WMN-02770,0,0.0,0.0,0,0.0,,0.0
WMN-02771,0,0.0,0.0,0,0.0,,0.0
WMN-02772,0,0.0,0.0,0,0.0,,0.0
WMN-02773,0,0.0,0.0,0,0.0,,0.0
WMN-02774,0,0.0,0.0,0,0.0,,0.0
WMN-02775,0,0.0,0.0,0,0.0,,0.0
WMN-02776,0,0.0,0.0,0,0.0,,0.0
WMN-02777,0,0.0,0.0,0,0.0,,0.0
WMN-02778,0,0.0,0.0,0,0.0,,0.0
WMN-02779,0,0.0,0.0,0,0.0,,0.0
WMN-02780,0,0.0,0.0,0,0.0,,0.0
WMN-02781,0,0.0,0.0,0,0.0,,0.0
WMN-02782,0,0.0,0.0,0,0.0,,0.0
WMN-02783,0,0.0,0.0,0,0.0,,0.0
WMN-02784,0,0.0,0.0,0,0.0,,0.0
WMN-02785,0,0.0,0.0,0,0.0,,0.0
WMN-02786,0,0.0,0.0,0,0.0,,0.0
WMN-02787,0,0.0,0.0,0,0.0,,0.0
WMN-02788,0,0.0,0.0,0,0.0,,0.0
WMN-02789,0,0.0,0.0,0,0.0,,0.0
WMN-02790,0,0.0,0.0,0,0.0,,0.0
WMN-02791,0,0.0,0.0,0,0.0,,0.0
WMN-02792,0,0.0,0.0,0,0.0,,0.0
WMN-02793,0,0.0,0.0,0,0.0,,0.0
WMN-02794,0,0.0,0.0,0,0.0,,0.0
WMN-02795,0,0.0,0.0,0,0.0,,0.0
WMN-02796,0,0.0,0.0,0,0.0,,0.0
WMN-02797,0,0.0,0.0,0,0.0,,0.0
WMN-02798,0,0.0,0.0,0,0.0,,0.0
WMN-02799,0,0.0,0.0,0,0.0,,0.0
WMN-02800,0,0.0,0.0,0,0.0,,0.0
WMN-02801,0,0.0,0.0,0,0.0,,0.0
WMN-02802,0,0.0,0.0,0,0.0,,0.0
WMN-02803,0,0.0,0.0,0,0.0,,0.0
WMN-02804,0,0.0,0.0,0,0.0,,0.0
WMN-02805,0,0.0,0.0,0,0.0,,0.0
WMN-02806,0,0.0,0.0,0,0.0,,0.0
WMN-02807,0,0.0,0.0,0,0.0,,0.0
WMN-02808,0,0.0,0.0,0,0.0,,0.0
WMN-02809,0,0.0,0.0,0,0.0,,0.0
WMN-02810,0,0.0,0.0,0,0.0,,0.0
WMN-02811,0,0.0,0.0,0,0.0,,0.0
WMN-02812,0,0.0,0.0,0,0.0,,0.0
WMN-02813,0,0.0,0.0,0,0.0,,0.0
WMN-02814,0,0.0,0.0,0,0.0,,0.0
WMN-02815,0,0.0,0.0,0,0.0,,0.0
WMN-02816,0,0.0,0.0,0,0.0,,0.0
WMN-02817,0,0.0,0.0,0,0.0,,0.0
WMN-02818,0,0.0,0.0,0,0.0,,0.0
WMN-02819,0,0.0,0.0,0,0.0,,0.0
WMN-02820,0,0.0,0.0,0,0.0,,0.0
WMN-02821,0,0.0,0.0,0,0.0,,0.0
WMN-02822,0,0.0,0.0,0,0.0,,0.0
WMN-02823,0,0.0,0.0,0,0.0,,0.0
WMN-02824,0,0.0,0.0,0,0.0,,0.0
WMN-02825,0,0.0,0.0,0,0.0,,0.0
WMN-02826,0,0.0,0.0,0,0.0,,0.0
WMN-02827,0,0.0,0.0,0,0.0,,0.0
WMN-02828,0,0.0,0.0,0,0.0,,0.0
WMN-02829,0,0.0,0.0,0,0.0,,0.0
WMN-02830,0,0.0,0.0,0,0.0,,0.0
WMN-02831,0,0.0,0.0,0,0.0,,0.0
WMN-02832,0,0.0,0.0,0,0.0,,0.0
WMN-02833,0,0.0,0.0,0,0.0,,0.0
WMN-02834,0,0.0,0.0,0,0.0,,0.0
WMN-02835,0,0.0,0.0,0,0.0,,0.0
WMN-02836,0,0.0,0.0,0,0.0,,0.0
WMN-02837,0,0.0,0.0,0,0.0,,0.0
WMN-02838,0,0.0,0.0,0,0.0,,0.0
WMN-02839,0,0.0,0.0,0,0.0,,0.0
WMN-02840,0,0.0,0.0,0,0.0,,0.0
WMN-02841,0,0.0,0.0,0,0.0,,0.0
WMN-02842,0,0.0,0.0,0,0.0,,0.0
WMN-02843,0,0.0,0.0,0,0.0,,0.0
WMN-02844,0,0.0,0.0,0,0.0,,0.0
WMN-02845,0,0.0,0.0,0,0.0,,0.0
WMN-02846,0,0.0,0.0,0,0.0,,0.0
WMN-02847,0,0.0,0.0,0,0.0,,0.0
WMN-02848,0,0.0,0.0,0,0.0,,0.0
WMN-02849,0,0.0,0.0,0,0.0,,0.0
WMN-02850,0,0.0,0.0,0,0.0,,0.0
