asset_id,timestamp,scenario_id,failure_type,work_order_type,raised_at,cost_usd,work_order_id,material_as_recorded,timestamp_quality
TLS-01044,2023-12-07 00:00:00,,,inspection,2023-12-07 00:00:00,1442.4,WO-0000831,concrete,as_occurred
WMN-03429,2023-12-07 00:00:00,,,vegetation,2023-12-07 00:00:00,633.02,WO-0000832,asbestos_cement,as_occurred
TLS-01216,2023-12-08 00:00:00,,,vegetation,2023-12-08 00:00:00,700.06,WO-0000833,steel_lattice,as_occurred
TLS-00778,2023-12-08 00:00:00,,,inspection,2023-12-08 00:00:00,1812.0,WO-0000834,steel_monopole,as_occurred
DFR-01946,2023-12-08 00:00:00,,,inspection,2023-12-08 00:00:00,938.65,WO-0000835,wood_pole,as_occurred
WMN-02905,2023-12-08 00:00:00,,,vegetation,2023-12-11 00:00:00,1907.29,WO-0000836,C.I.,reported_late
DFR-01637,2023-12-08 00:00:00,,,inspection,2023-12-08 00:00:00,1440.44,WO-0000837,concrete_pole,as_occurred
DFR-01629,2023-12-08 00:00:00,,,routine,2023-12-08 00:00:00,814.48,WO-0000838,Wood,as_occurred
TLS-01047,2023-12-09 00:00:00,,,vegetation,2023-12-12 00:00:00,987.45,WO-0000839,steel_monopole,reported_late
TLS-00743,2023-12-09 00:00:00,,,routine,2023-12-09 00:00:00,1022.09,WO-0000840,steel_lattice,as_occurred
TNK-02543,2023-12-09 00:00:00,,,inspection,2023-12-09 00:00:00,564.93,WO-0000841,standard,as_occurred
DSS-00133,2023-12-09 00:00:00,,,routine,2023-12-09 00:00:00,742.38,WO-0000842,standard,as_occurred
RCL-02107,2023-12-09 00:00:00,,,inspection,2023-12-09 00:00:00,776.31,WO-0000843,standard,as_occurred
DSS-00084,2023-12-10 00:00:00,,,inspection,2023-12-10 00:00:00,712.26,WO-0000844,standard,as_occurred
DFR-01949,2023-12-10 00:00:00,,,routine,2023-12-10 00:00:00,510.01,WO-0000845,composite_pole,as_occurred
DFR-01337,2023-12-10 00:00:00,,,routine,2023-12-10 00:00:00,626.88,WO-0000846,wood_pole,as_occurred
WMN-02852,2023-12-10 00:00:00,,,routine,2023-12-10 00:00:00,564.15,WO-0000847,asbestos_cement,as_occurred
DFR-01803,2023-12-10 00:00:00,,,vegetation,2023-12-10 00:00:00,1857.38,WO-0000848,underground,as_occurred
DFR-01800,2023-12-10 00:00:00,,,vegetation,2023-12-10 00:00:00,757.91,WO-0000849,wood_pole,as_occurred
TSS-00010,2023-12-10 00:00:00,,,inspection,2023-12-10 00:00:00,141.59,WO-0000850,standard,as_occurred
TLS-00536,2023-12-10 00:00:00,,,inspection,2023-12-10 00:00:00,187.79,WO-0000851,steel_lattice,as_occurred
TLS-00440,2023-12-11 00:00:00,,,routine,2023-12-11 00:00:00,859.18,WO-0000852,concrete,as_occurred
DFR-01980,2023-12-11 00:00:00,,,inspection,2023-12-11 00:00:00,2981.96,WO-0000853,WOOD POLE,as_occurred
DFR-01591,2023-12-11 00:00:00,,,inspection,2023-12-11 00:00:00,2414.83,WO-0000854,composite_pole,as_occurred
PMP-02467,2023-12-11 00:00:00,,,inspection,2023-12-11 00:00:00,464.0,WO-0000855,standard,as_occurred
TLS-01054,2023-12-11 00:00:00,,,routine,2023-12-11 00:00:00,345.1,WO-0000856,steel_lattice,as_occurred
WMN-03347,2023-12-12 00:00:00,,,inspection,2023-12-15 00:00:00,866.73,WO-0000857,ductile_iron,reported_late
PMP-02374,2023-12-12 00:00:00,,,routine,2023-12-12 00:00:00,351.86,WO-0000858,standard,as_occurred
TLS-00471,2023-12-12 00:00:00,,,inspection,2023-12-12 00:00:00,613.93,WO-0000859,steel_lattice,as_occurred
RCL-02206,2023-12-12 00:00:00,,,routine,2023-12-12 00:00:00,310.07,WO-0000860,standard,as_occurred
DFR-01311,2023-12-13 00:00:00,,,routine,2023-12-13 00:00:00,984.6,WO-0000861,composite_pole,as_occurred
DSS-00359,2023-12-13 00:00:00,,,routine,2023-12-13 00:00:00,565.13,WO-0000862,standard,as_occurred
PMP-02256,2023-12-13 00:00:00,,,inspection,2023-12-13 00:00:00,1065.18,WO-0000863,standard,as_occurred
TLS-01242,2023-12-14 00:00:00,,,vegetation,2023-12-14 00:00:00,621.37,WO-0000864,steel_lattice,as_occurred
TSS-00054,2023-12-14 00:00:00,,,routine,2023-12-14 00:00:00,620.77,WO-0000865,standard,as_occurred
TLS-01101,2023-12-14 00:00:00,,,inspection,2023-12-14 00:00:00,377.37,WO-0000866,concrete,as_occurred
TLS-01302,2023-12-14 00:00:00,,,vegetation,2023-12-14 00:00:00,174.59,WO-0000867,steel_lattice,as_occurred
LEGACY-007694,2023-12-14 00:00:00,,,vegetation,2023-12-14 00:00:00,754.59,WO-0000868,,as_occurred
TLS-00851,2023-12-14 00:00:00,,,inspection,2023-12-14 00:00:00,502.85,WO-0000869,steel_lattice,as_occurred
WMN-02731,2023-12-14 00:00:00,,,routine,2023-12-14 00:00:00,1107.67,WO-0000870,asbestos_cement,as_occurred
WTP-02214,2023-12-14 00:00:00,BASE-20231214-034,physical,corrective,2023-12-14 00:00:00,8878.32,WO-0000871,standard,as_occurred
TLS-00654,2023-12-14 00:00:00,,,vegetation,2023-12-14 00:00:00,670.04,WO-0000872,steel_lattice,as_occurred
WMN-03026,2023-12-14 06:00:00,BASE-20231214-034,physical,corrective,2023-12-14 06:00:00,1872.71,WO-0000873,Cast Iron,as_occurred
WMN-02821,2023-12-14 06:00:00,BASE-20231214-034,physical,corrective,2023-12-14 06:00:00,1553.69,WO-0000874,asbestos_cement,as_occurred
WMN-02893,2023-12-14 06:00:00,BASE-20231214-034,physical,corrective,2023-12-14 06:00:00,5013.74,WO-0000875,pvc,as_occurred
WMN-03328,2023-12-14 12:00:00,BASE-20231214-034,physical,corrective,2023-12-14 12:00:00,9263.46,WO-0000876,cast-iron,as_occurred
DSS-00366,2023-12-14 12:00:00,BASE-20231214-034,physical,corrective,2023-12-14 12:00:00,5488.83,WO-0000877,standard,as_occurred
LEGACY-095038,2023-12-14 12:00:00,BASE-20231214-034,physical,corrective,2023-12-14 12:00:00,11140.51,WO-0000878,,as_occurred
WMN-03358,2023-12-15 00:00:00,,,inspection,2023-12-15 00:00:00,1960.73,WO-0000879,ductile_iron,as_occurred
DFR-01589,2023-12-15 00:00:00,,,inspection,2023-12-15 00:00:00,1194.15,WO-0000880,concrete_pole,as_occurred
TNK-02539,2023-12-15 00:00:00,,,vegetation,2023-12-15 00:00:00,1995.5,WO-0000881,standard,as_occurred
WMN-02890,2023-12-15 00:00:00,,,routine,2023-12-15 00:00:00,227.61,WO-0000882,ductile_iron,as_occurred
DFR-01365,2023-12-16 00:00:00,,,inspection,2023-12-16 00:00:00,1312.74,WO-0000883,wood_pole,as_occurred
DFR-01334,2023-12-16 00:00:00,,,vegetation,2023-12-16 00:00:00,2050.55,WO-0000884,wood_pole,as_occurred
PMP-02240,2023-12-16 00:00:00,,,inspection,2023-12-16 00:00:00,1319.99,WO-0000885,standard,as_occurred
DFR-01629,2023-12-16 00:00:00,,,inspection,2023-12-16 00:00:00,2512.54,WO-0000886,wood_pole,as_occurred
WMN-03303,2023-12-17 00:00:00,,,routine,2023-12-20 00:00:00,563.03,WO-0000887,cast_iron,reported_late
WMN-03220,2023-12-17 00:00:00,,,vegetation,2023-12-17 00:00:00,1479.32,WO-0000888,cast_iron,as_occurred
DFR-01997,2023-12-17 00:00:00,,,inspection,2023-12-17 00:00:00,759.31,WO-0000889,WOOD POLE,as_occurred
RCL-02173,2023-12-17 00:00:00,,,vegetation,2023-12-17 00:00:00,773.73,WO-0000890,standard,as_occurred
DFR-01658,2023-12-17 00:00:00,,,inspection,2023-12-17 00:00:00,1288.42,WO-0000891,wood_pole,as_occurred
WMN-02896,2023-12-18 00:00:00,,,routine,2023-12-18 00:00:00,704.54,WO-0000892,cast_iron,as_occurred
TLS-00541,2023-12-18 00:00:00,,,inspection,2023-12-18 00:00:00,2766.08,WO-0000893,steel_monopole,as_occurred
DFR-01699,2023-12-18 00:00:00,,,inspection,2023-12-18 00:00:00,145.62,WO-0000894,underground,as_occurred
TLS-00417,2023-12-18 00:00:00,,,inspection,2023-12-18 00:00:00,806.09,WO-0000895,steel_lattice,as_occurred
LEGACY-012523,2023-12-18 00:00:00,,,vegetation,2023-12-18 00:00:00,618.21,WO-0000896,,as_occurred
DFR-01938,2023-12-19 00:00:00,,,vegetation,2023-12-19 00:00:00,624.09,WO-0000897,wood_pole,as_occurred
TLS-00625,2023-12-19 00:00:00,,,routine,2023-12-22 00:00:00,688.79,WO-0000898,steel_monopole,reported_late
PMP-02462,2023-12-19 00:00:00,,,vegetation,2023-12-19 00:00:00,486.89,WO-0000899,standard,as_occurred
TSS-00002,2023-12-19 00:00:00,,,routine,2023-12-19 00:00:00,598.41,WO-0000900,standard,as_occurred
TLS-01216,2023-12-19 00:00:00,,,inspection,2023-12-22 00:00:00,853.12,WO-0000901,steel_lattice,reported_late
DFR-01430,2023-12-19 00:00:00,,,routine,2023-12-19 00:00:00,1386.92,WO-0000902,Wood,as_occurred
DSS-00141,2023-12-19 00:00:00,,,routine,2023-12-19 00:00:00,347.38,WO-0000903,standard,as_occurred
PMP-02504,2023-12-19 00:00:00,,,routine,2023-12-19 00:00:00,1036.29,WO-0000904,standard,as_occurred
LEGACY-049479,2023-12-20 00:00:00,,,inspection,2023-12-20 00:00:00,464.36,WO-0000905,,as_occurred
WMN-02882,2023-12-20 00:00:00,,,inspection,2023-12-20 00:00:00,523.14,WO-0000906,steel,as_occurred
TSS-00008,2023-12-20 00:00:00,,,routine,2023-12-20 00:00:00,2181.78,WO-0000907,standard,as_occurred
DFR-01640,2023-12-21 00:00:00,,,routine,2023-12-21 00:00:00,1265.02,WO-0000908,wood_pole,as_occurred
TLS-00753,2023-12-21 00:00:00,,,routine,2023-12-21 00:00:00,1589.59,WO-0000909,concrete,as_occurred
DFR-01475,2023-12-21 00:00:00,,,vegetation,2023-12-21 00:00:00,469.92,WO-0000910,wood_pole,as_occurred
WMN-03180,2023-12-21 00:00:00,,,inspection,2023-12-21 00:00:00,1295.46,WO-0000911,pvc,as_occurred
TLS-00471,2023-12-22 00:00:00,,,routine,2023-12-22 00:00:00,796.64,WO-0000912,steel_lattice,as_occurred
DFR-01747,2023-12-22 00:00:00,,,routine,2023-12-22 00:00:00,2383.73,WO-0000913,WOOD POLE,as_occurred
DFR-01550,2023-12-22 00:00:00,,,inspection,2023-12-22 00:00:00,282.48,WO-0000914,wood_pole,as_occurred
TLS-00891,2023-12-23 00:00:00,,,inspection,2023-12-23 00:00:00,244.67,WO-0000915,steel_lattice,as_occurred
RCL-02025,2023-12-23 00:00:00,,,routine,2023-12-23 00:00:00,323.19,WO-0000916,standard,as_occurred
TLS-00608,2023-12-23 00:00:00,,,inspection,2023-12-23 00:00:00,597.91,WO-0000917,steel_lattice,as_occurred
RCL-02074,2023-12-23 00:00:00,,,routine,2023-12-23 00:00:00,277.67,WO-0000918,standard,as_occurred
PMP-02284,2023-12-23 00:00:00,,,routine,2023-12-23 00:00:00,1592.08,WO-0000919,standard,as_occurred
TLS-00721,2023-12-23 00:00:00,,,routine,2023-12-23 00:00:00,735.6,WO-0000920,steel_lattice,as_occurred
TLS-01120,2023-12-23 00:00:00,,,routine,2023-12-23 00:00:00,1254.25,WO-0000921,steel_monopole,as_occurred
TNK-02645,2023-12-24 00:00:00,,,routine,2023-12-24 00:00:00,1213.3,WO-0000922,standard,as_occurred
TLS-00752,2023-12-24 00:00:00,,,inspection,2023-12-24 00:00:00,1515.84,WO-0000923,steel_lattice,as_occurred
TLS-01261,2023-12-25 00:00:00,,,inspection,2023-12-25 00:00:00,309.08,WO-0000924,steel_lattice,as_occurred
PMP-02311,2023-12-25 00:00:00,,,routine,2023-12-25 00:00:00,736.33,WO-0000925,standard,as_occurred
TLS-00931,2023-12-25 00:00:00,,,routine,2023-12-25 00:00:00,889.92,WO-0000926,steel_monopole,as_occurred
TLS-00667,2023-12-25 00:00:00,,,routine,2023-12-25 00:00:00,1211.1,WO-0000927,steel_lattice,as_occurred
TLS-00911,2023-12-25 00:00:00,,,routine,2023-12-25 00:00:00,265.63,WO-0000928,steel_lattice,as_occurred
PMP-02268,2023-12-25 00:00:00,,,routine,2023-12-25 00:00:00,576.61,WO-0000929,standard,as_occurred
RCL-02037,2023-12-26 00:00:00,,,inspection,2023-12-26 00:00:00,264.44,WO-0000930,standard,as_occurred
DFR-01460,2023-12-26 00:00:00,,,routine,2023-12-26 00:00:00,957.12,WO-0000931,composite_pole,as_occurred
DSS-00287,2023-12-26 00:00:00,,,vegetation,2023-12-26 00:00:00,418.41,WO-0000932,standard,as_occurred
WMN-03165,2023-12-26 00:00:00,,,inspection,2023-12-26 00:00:00,197.91,WO-0000933,cast_iron,as_occurred
DSS-00158,2023-12-26 00:00:00,,,routine,2023-12-26 00:00:00,404.92,WO-0000934,standard,as_occurred
DFR-01875,2023-12-26 00:00:00,,,routine,2023-12-26 00:00:00,294.64,WO-0000935,Wood Pole,as_occurred
DFR-01467,2023-12-26 00:00:00,,,inspection,2023-12-26 00:00:00,1899.33,WO-0000936,wood_pole,as_occurred
WMN-02939,2023-12-26 00:00:00,,,routine,2023-12-26 00:00:00,1259.75,WO-0000937,ductile_iron,as_occurred
TLS-00583,2023-12-27 00:00:00,,,inspection,2023-12-27 00:00:00,888.84,WO-0000938,steel_lattice,as_occurred
WMN-02724,2023-12-27 00:00:00,,,vegetation,2023-12-27 00:00:00,231.7,WO-0000939,ductile_iron,as_occurred
PMP-02346,2023-12-27 00:00:00,,,inspection,2023-12-27 00:00:00,1536.17,WO-0000940,standard,as_occurred
DSS-00087,2023-12-27 00:00:00,,,vegetation,2023-12-27 00:00:00,861.9,WO-0000941,standard,as_occurred
TLS-00923,2023-12-28 00:00:00,,,vegetation,2023-12-28 00:00:00,624.54,WO-0000942,steel_lattice,as_occurred
TLS-00539,2023-12-28 00:00:00,,,routine,2023-12-28 00:00:00,527.23,WO-0000943,steel_monopole,as_occurred
DFR-01443,2023-12-28 00:00:00,,,routine,2023-12-28 00:00:00,331.02,WO-0000944,composite_pole,as_occurred
WMN-02916,2023-12-28 00:00:00,,,routine,2023-12-28 00:00:00,92.83,WO-0000945,Cast Iron,as_occurred
TLS-00550,2023-12-28 00:00:00,,,routine,2023-12-31 00:00:00,1588.79,WO-0000946,steel_lattice,reported_late
WMN-02851,2023-12-28 00:00:00,,,routine,2023-12-28 00:00:00,684.69,WO-0000947,pvc,as_occurred
PMP-02290,2023-12-28 00:00:00,,,routine,2023-12-31 00:00:00,611.87,WO-0000948,standard,reported_late
TLS-00706,2023-12-28 00:00:00,,,routine,2023-12-28 00:00:00,267.25,WO-0000949,steel_lattice,as_occurred
TLS-01168,2023-12-28 00:00:00,,,routine,2023-12-28 00:00:00,257.72,WO-0000950,steel_monopole,as_occurred
TLS-00585,2023-12-29 00:00:00,,,routine,2023-12-29 00:00:00,1518.36,WO-0000951,steel_monopole,as_occurred
PMP-02317,2023-12-29 00:00:00,,,routine,2023-12-29 00:00:00,684.76,WO-0000952,standard,as_occurred
TLS-00582,2023-12-29 00:00:00,,,vegetation,2023-12-29 00:00:00,738.13,WO-0000953,steel_lattice,as_occurred
WMN-02926,2023-12-30 00:00:00,,,vegetation,2024-01-02 00:00:00,2105.15,WO-0000954,cast_iron,reported_late
PMP-02377,2023-12-30 00:00:00,,,routine,2023-12-30 00:00:00,658.14,WO-0000955,standard,as_occurred
WMN-02785,2023-12-30 00:00:00,,,routine,2023-12-30 00:00:00,456.6,WO-0000956,cast_iron,as_occurred
WMN-02859,2023-12-30 00:00:00,,,vegetation,2024-01-02 00:00:00,242.88,WO-0000957,cast_iron,reported_late
WMN-03038,2023-12-30 00:00:00,,,inspection,2023-12-30 00:00:00,736.2,WO-0000958,D.I.,as_occurred
WMN-03003,2023-12-30 00:00:00,,,routine,2023-12-30 00:00:00,1223.69,WO-0000959,Ductile Iron,as_occurred
WMN-02866,2023-12-30 00:00:00,,,inspection,2023-12-30 00:00:00,936.0,WO-0000960,ductile_iron,as_occurred
PMP-02349,2023-12-31 00:00:00,,,routine,2023-12-31 00:00:00,3350.19,WO-0000961,standard,as_occurred
WMN-03320,2023-12-31 00:00:00,,,routine,2024-01-03 00:00:00,603.24,WO-0000962,pvc,reported_late
TLS-01264,2023-12-31 00:00:00,,,inspection,2024-01-03 00:00:00,788.66,WO-0000963,steel_monopole,reported_late
RCL-02091,2023-12-31 00:00:00,,,inspection,2023-12-31 00:00:00,1560.24,WO-0000964,standard,as_occurred
DSS-00087,2023-12-31 00:00:00,,,inspection,2023-12-31 00:00:00,609.87,WO-0000965,standard,as_occurred
LEGACY-052995,2023-12-31 00:00:00,,,routine,2023-12-31 00:00:00,599.27,WO-0000966,,as_occurred
TLS-00909,2024-01-01 00:00:00,,,inspection,2024-01-01 00:00:00,1003.52,WO-0000967,steel_lattice,as_occurred
RCL-02027,2024-01-01 00:00:00,,,inspection,2024-01-01 00:00:00,6949.97,WO-0000968,standard,as_occurred
TLS-00571,2024-01-01 00:00:00,,,vegetation,2024-01-01 00:00:00,747.09,WO-0000969,steel_lattice,as_occurred
TLS-00604,2024-01-01 00:00:00,,,routine,2024-01-01 00:00:00,1229.8,WO-0000970,steel_lattice,as_occurred
WMN-03070,2024-01-02 00:00:00,,,vegetation,2024-01-02 00:00:00,858.36,WO-0000971,ductile_iron,as_occurred
TLS-00742,2024-01-02 00:00:00,,,routine,2024-01-02 00:00:00,1633.89,WO-0000972,steel_lattice,as_occurred
PMP-02477,2024-01-03 00:00:00,,,inspection,2024-01-03 00:00:00,916.43,WO-0000973,standard,as_occurred
TSS-00041,2024-01-03 00:00:00,,,routine,2024-01-03 00:00:00,581.62,WO-0000974,standard,as_occurred
WMN-02982,2024-01-04 00:00:00,,,inspection,2024-01-04 00:00:00,1381.84,WO-0000975,cast_iron,as_occurred
WMN-03050,2024-01-05 00:00:00,,,routine,2024-01-05 00:00:00,459.63,WO-0000976,cast_iron,as_occurred
DFR-01786,2024-01-05 00:00:00,,,inspection,2024-01-05 00:00:00,1026.84,WO-0000977,composite_pole,as_occurred
TLS-00435,2024-01-05 00:00:00,,,routine,2024-01-05 00:00:00,295.11,WO-0000978,steel_lattice,as_occurred
DSS-00354,2024-01-05 00:00:00,,,routine,2024-01-05 00:00:00,738.56,WO-0000979,standard,as_occurred
DSS-00269,2024-01-05 00:00:00,,,routine,2024-01-05 00:00:00,882.04,WO-0000980,standard,as_occurred
TLS-01130,2024-01-05 00:00:00,,,routine,2024-01-05 00:00:00,281.7,WO-0000981,steel_lattice,as_occurred
TSS-00054,2024-01-05 00:00:00,,,vegetation,2024-01-05 00:00:00,4343.78,WO-0000982,standard,as_occurred
DFR-01338,2024-01-05 00:00:00,,,routine,2024-01-05 00:00:00,1006.95,WO-0000983,wood_pole,as_occurred
DSS-00075,2024-01-05 00:00:00,,,vegetation,2024-01-05 00:00:00,908.74,WO-0000984,standard,as_occurred
DSS-00183,2024-01-06 00:00:00,,,routine,2024-01-06 00:00:00,180.91,WO-0000985,standard,as_occurred
PMP-02236,2024-01-06 00:00:00,,,routine,2024-01-06 00:00:00,475.03,WO-0000986,standard,as_occurred
PMP-02378,2024-01-06 00:00:00,,,routine,2024-01-06 00:00:00,1276.04,WO-0000987,standard,as_occurred
WMN-02678,2024-01-06 00:00:00,,,inspection,2024-01-06 00:00:00,2079.5,WO-0000988,steel,as_occurred
TLS-00974,2024-01-06 00:00:00,,,vegetation,2024-01-06 00:00:00,445.0,WO-0000989,steel_lattice,as_occurred
WMN-02726,2024-01-07 00:00:00,,,vegetation,2024-01-07 00:00:00,1128.72,WO-0000990,P.V.C.,as_occurred
TNK-02568,2024-01-07 00:00:00,,,vegetation,2024-01-07 00:00:00,1349.59,WO-0000991,standard,as_occurred
DFR-01354,2024-01-08 00:00:00,,,routine,2024-01-08 00:00:00,444.36,WO-0000992,wood_pole,as_occurred
DFR-01749,2024-01-08 00:00:00,,,routine,2024-01-08 00:00:00,358.89,WO-0000993,wood_pole,as_occurred
DSS-00104,2024-01-08 00:00:00,,,inspection,2024-01-08 00:00:00,1867.11,WO-0000994,standard,as_occurred
TLS-00920,2024-01-08 00:00:00,,,routine,2024-01-08 00:00:00,321.24,WO-0000995,steel_monopole,as_occurred
DFR-01444,2024-01-08 00:00:00,,,routine,2024-01-08 00:00:00,1444.44,WO-0000996,wood_pole,as_occurred
TLS-00976,2024-01-08 00:00:00,,,routine,2024-01-08 00:00:00,653.14,WO-0000997,steel_lattice,as_occurred
TLS-01017,2024-01-08 00:00:00,,,inspection,2024-01-08 00:00:00,199.44,WO-0000998,steel_monopole,as_occurred
WMN-03267,2024-01-08 00:00:00,,,inspection,2024-01-08 00:00:00,231.02,WO-0000999,ductile_iron,as_occurred
DSS-00335,2024-01-09 00:00:00,,,routine,2024-01-09 00:00:00,472.85,WO-0001000,standard,as_occurred
DFR-01990,2024-01-09 00:00:00,,,vegetation,2024-01-09 00:00:00,1302.1,WO-0001001,wood_pole,as_occurred
DFR-01726,2024-01-09 00:00:00,,,inspection,2024-01-09 00:00:00,331.67,WO-0001002,composite_pole,as_occurred
DFR-01458,2024-01-09 00:00:00,,,routine,2024-01-09 00:00:00,800.2,WO-0001003,wood_pole,as_occurred
TLS-00824,2024-01-09 00:00:00,,,vegetation,2024-01-09 00:00:00,867.57,WO-0001004,concrete,as_occurred
RCL-02026,2024-01-09 00:00:00,,,inspection,2024-01-09 00:00:00,858.85,WO-0001005,standard,as_occurred
TLS-01070,2024-01-09 00:00:00,,,vegetation,2024-01-09 00:00:00,400.03,WO-0001006,steel_lattice,as_occurred
TNK-02538,2024-01-09 00:00:00,,,routine,2024-01-09 00:00:00,188.37,WO-0001007,standard,as_occurred
TLS-00979,2024-01-09 00:00:00,,,inspection,2024-01-09 00:00:00,3001.77,WO-0001008,steel_monopole,as_occurred
PMP-02457,2024-01-10 00:00:00,,,inspection,2024-01-10 00:00:00,1024.6,WO-0001009,standard,as_occurred
TLS-00836,2024-01-10 00:00:00,,,routine,2024-01-10 00:00:00,792.31,WO-0001010,steel_lattice,as_occurred
DFR-01372,2024-01-10 00:00:00,,,routine,2024-01-10 00:00:00,1102.12,WO-0001011,timber,as_occurred
DFR-01435,2024-01-11 00:00:00,,,routine,2024-01-11 00:00:00,451.66,WO-0001012,underground,as_occurred
DFR-01382,2024-01-11 00:00:00,,,vegetation,2024-01-11 00:00:00,854.89,WO-0001013,underground,as_occurred
TLS-00640,2024-01-11 00:00:00,,,inspection,2024-01-11 00:00:00,309.93,WO-0001014,steel_lattice,as_occurred
DSS-00111,2024-01-11 00:00:00,,,vegetation,2024-01-11 00:00:00,827.14,WO-0001015,standard,as_occurred
DFR-01533,2024-01-11 00:00:00,,,routine,2024-01-11 00:00:00,730.08,WO-0001016,wood_pole,as_occurred
DSS-00099,2024-01-11 00:00:00,,,vegetation,2024-01-11 00:00:00,375.47,WO-0001017,standard,as_occurred
LEGACY-069074,2024-01-12 00:00:00,,,vegetation,2024-01-12 00:00:00,558.46,WO-0001018,,as_occurred
DFR-01577,2024-01-12 00:00:00,,,vegetation,2024-01-15 00:00:00,561.24,WO-0001019,Wood Pole,reported_late
TLS-01209,2024-01-12 00:00:00,,,inspection,2024-01-12 00:00:00,354.51,WO-0001020,steel_lattice,as_occurred
RCL-02086,2024-01-12 00:00:00,,,vegetation,2024-01-12 00:00:00,685.34,WO-0001021,standard,as_occurred
PMP-02458,2024-01-12 00:00:00,,,routine,2024-01-12 00:00:00,543.0,WO-0001022,standard,as_occurred
WMN-02925,2024-01-13 00:00:00,,,inspection,2024-01-13 00:00:00,1326.13,WO-0001023,pvc,as_occurred
WMN-03267,2024-01-13 00:00:00,,,routine,2024-01-13 00:00:00,286.94,WO-0001024,DI,as_occurred
DFR-01411,2024-01-13 00:00:00,,,inspection,2024-01-13 00:00:00,1714.06,WO-0001025,composite_pole,as_occurred
TLS-00863,2024-01-13 00:00:00,,,routine,2024-01-13 00:00:00,4469.17,WO-0001026,steel_lattice,as_occurred
TLS-00863,2024-01-13 00:00:00,,,inspection,2024-01-13 00:00:00,889.93,WO-0001027,steel_lattice,as_occurred
TLS-01069,2024-01-14 00:00:00,,,vegetation,2024-01-14 00:00:00,456.45,WO-0001028,steel_lattice,as_occurred
DFR-01873,2024-01-14 00:00:00,,,inspection,2024-01-14 00:00:00,1410.19,WO-0001029,wood_pole,as_occurred
DFR-01612,2024-01-14 00:00:00,,,vegetation,2024-01-14 00:00:00,469.58,WO-0001030,wood_pole,as_occurred
TLS-00629,2024-01-14 00:00:00,,,routine,2024-01-14 00:00:00,2631.73,WO-0001031,steel_monopole,as_occurred
DFR-01489,2024-01-14 00:00:00,,,routine,2024-01-14 00:00:00,925.73,WO-0001032,composite_pole,as_occurred
TLS-00776,2024-01-14 00:00:00,,,inspection,2024-01-14 00:00:00,655.47,WO-0001033,steel_lattice,as_occurred
WTP-02221,2024-01-14 00:00:00,,,vegetation,2024-01-14 00:00:00,2380.45,WO-0001034,standard,as_occurred
PMP-02268,2024-01-14 12:00:00,HEAT-20240114-007,physical,corrective,2024-01-14 12:00:00,2365.98,WO-0001035,standard,as_occurred
WMN-02776,2024-01-14 12:00:00,HEAT-20240114-007,physical,corrective,2024-01-14 12:00:00,5290.35,WO-0001036,asbestos_cement,as_occurred
TLS-00960,2024-01-15 00:00:00,,,routine,2024-01-15 00:00:00,652.94,WO-0001037,steel_lattice,as_occurred
