asset_class,lat,lon,lat_end,lon_end,length_km,install_year,design_life_years,material,_material_fragility,condition_score,criticality_tier,elevation_m,dist_to_coast_km,vegetation_density,drainage_quality,drought_susceptibility,_soil_corrosivity_true,_customer_density,zone_id,asset_id,network,site_elevation_m,flood_defence_m,has_backup_generation,backup_runtime_hours,diameter_mm,rating_mva,summer_load_factor,pump_rated_kw,last_inspected_year,customers_served,population_served_water,critical_facilities
transmission_span,29.93800781451409,-83.35199578272837,29.926600201391036,-83.37205858618282,2.308,1988,70,steel_monopole,0.7,65.6,2,5.0,0.85,0.19,0.671,0.231,0.49,0.0906,11,TLS-00537,electric,1.04,2.05,False,0,,,,,2024,0.0,0.0,0
transmission_span,31.70812027740958,-82.34330008465537,31.696591373661526,-82.34853814360483,1.372,1966,70,concrete,0.95,47.4,3,47.86,195.83,0.742,0.914,0.772,0.918,0.0906,3,TLS-00538,electric,2.19,0.0,False,0,,,,,2022,0.0,0.0,0
transmission_span,32.556123405672125,-83.9991155070259,32.59108963689865,-83.98077465621049,4.244,1976,70,steel_monopole,0.7,66.6,3,79.08,282.01,0.831,0.631,0.957,0.712,0.0953,4,TLS-00539,electric,0.63,0.0,False,0,,,,,2023,0.0,0.0,0
transmission_span,31.06496708720529,-83.48664260745821,31.059152068282497,-83.4878922015,0.656,1987,70,steel_lattice,0.8,58.4,2,32.25,124.32,0.587,0.673,0.576,0.442,0.0906,6,TLS-00540,electric,2.93,0.0,False,0,,,,,2023,0.0,0.0,0
transmission_span,32.66500267895644,-84.9060769242979,32.66297074586804,-84.91314735653766,0.698,1967,70,steel_monopole,0.7,50.5,3,76.9,286.14,0.73,0.698,1.0,0.423,0.1109,4,TLS-00541,electric,1.94,0.0,False,0,,,,,2022,0.0,0.0,0
transmission_span,31.784049072665013,-83.54446753860236,31.804414446353917,-83.53102475422335,2.592,1991,70,steel_monopole,0.7,71.0,2,58.15,203.35,0.777,0.428,0.721,0.673,0.0906,1,TLS-00542,electric,0.66,0.0,False,0,,,,,2022,0.0,0.0,0
transmission_span,30.048978654079285,-83.89109456219407,30.070577601587576,-83.88642429794331,2.439,1972,70,steel_monopole,0.7,56.6,3,8.15,5.43,0.2,0.714,0.172,0.361,0.0906,11,TLS-00543,electric,1.51,0.0,False,0,,,,,2019,0.0,0.0,0
transmission_span,30.1554655947512,-84.79089923373978,30.160915711000094,-84.79586222653965,0.77,1967,70,steel_lattice,0.8,44.2,3,0.3,7.57,0.139,0.663,0.161,0.086,0.0906,9,TLS-00544,electric,0.84,0.0,False,0,,,,,2023,0.0,0.0,0
transmission_span,31.12853074276904,-85.28791593248617,31.12244508022912,-85.29196994263268,0.778,1976,70,steel_monopole,0.7,74.6,2,21.53,118.18,0.429,0.488,0.478,0.377,0.1697,0,TLS-00545,electric,2.24,0.0,False,0,,,,,2024,0.0,0.0,0
transmission_span,32.15277158867154,-83.7964465064846,32.17050482226552,-83.78692779210643,2.162,1980,70,concrete,0.95,73.8,3,64.79,240.47,0.955,0.727,0.954,0.772,0.0906,2,TLS-00546,electric,1.18,0.0,False,0,,,,,2025,0.0,0.0,0
transmission_span,32.377358724200576,-85.7524226123335,32.386073920044566,-85.76241303280808,1.346,1959,70,steel_lattice,0.8,56.5,3,72.91,264.34,0.759,0.777,0.949,0.44,0.0906,0,TLS-00547,electric,1.2,0.0,False,0,,,,,2025,0.0,0.0,0
transmission_span,32.32857006512959,-82.52108772233701,32.32987707933343,-82.52644919615156,0.523,1965,70,steel_lattice,0.8,66.0,3,65.56,266.87,0.852,0.591,0.885,0.988,0.0906,3,TLS-00548,electric,3.77,0.0,False,0,,,,,2022,0.0,0.0,0
transmission_span,31.64419515824193,-83.05344496774896,31.659325790672263,-83.10995547841739,5.598,1976,70,steel_lattice,0.8,71.6,3,50.3,192.51,0.924,0.687,0.733,0.692,0.0906,1,TLS-00549,electric,3.13,0.0,False,0,,,,,2018,0.0,0.0,0
transmission_span,30.555136793078397,-83.49947304868184,30.55635120674561,-83.51052003651424,1.065,2004,70,steel_lattice,0.8,93.2,3,18.26,67.56,0.436,0.747,0.32,0.507,0.0906,7,TLS-00550,electric,4.75,1.9,False,0,,,,,2023,0.0,0.0,0
transmission_span,30.269874916311217,-83.79054849093865,30.2726353750201,-83.78598680611385,0.534,1976,70,steel_monopole,0.7,73.6,3,13.43,31.56,0.359,0.71,0.263,0.434,0.0906,11,TLS-00551,electric,2.27,0.0,False,0,,,,,2017,0.0,0.0,0
transmission_span,30.406187952393022,-85.56764996054147,30.437956055431126,-85.52993487027467,5.047,1989,70,steel_lattice,0.8,66.6,3,7.33,42.1,0.2,0.58,0.333,0.0,0.0906,9,TLS-00552,electric,3.43,0.0,False,0,,,,,2016,0.0,0.0,0
transmission_span,30.567356513466517,-85.81265009913001,30.57716363003183,-85.82381599891946,1.524,1942,70,steel_lattice,0.8,32.1,3,15.03,64.64,0.43,0.711,0.4,0.13,0.0906,0,TLS-00553,electric,0.85,0.0,False,0,,,,,2023,0.0,0.0,0
transmission_span,32.90223564850408,-85.96645717462826,32.89227183946683,-85.98046760185657,1.711,1959,70,steel_lattice,0.8,54.2,3,98.0,326.99,0.926,0.603,1.0,0.402,0.0906,0,TLS-00554,electric,4.61,0.0,False,0,,,,,2020,0.0,0.0,0
transmission_span,30.95039284256759,-83.1741470707192,30.94448182657297,-83.15919305613028,1.567,1983,70,steel_lattice,0.8,79.5,3,27.68,114.83,0.624,0.793,0.426,0.528,0.0906,10,TLS-00555,electric,1.51,0.0,False,0,,,,,2018,0.0,0.0,0
transmission_span,30.82180424009124,-82.56945157722855,30.833086164353205,-82.55073039800851,2.18,1963,70,steel_lattice,0.8,67.9,3,18.78,100.08,0.479,0.667,0.532,0.415,0.0906,8,TLS-00556,electric,2.09,0.0,False,0,,,,,2025,0.0,0.0,0
transmission_span,30.09964083054407,-82.96817164110915,30.084733559771788,-82.91523578668327,5.346,1975,70,steel_lattice,0.8,52.8,3,7.96,21.32,0.437,0.761,0.309,0.532,0.0906,11,TLS-00557,electric,1.21,0.0,False,0,,,,,2020,0.0,0.0,0
transmission_span,30.217955446177186,-85.16853818514657,30.249132879889306,-85.17039190787231,3.465,2003,70,steel_monopole,0.7,77.1,3,2.1,15.89,0.373,0.616,0.232,0.0,0.0906,9,TLS-00558,electric,3.13,0.95,False,0,,,,,2022,0.0,0.0,0
transmission_span,31.626956127175898,-85.73100814405447,31.63994666194405,-85.70100436895534,3.181,1979,70,steel_lattice,0.8,50.8,3,48.39,180.63,0.73,0.655,0.713,0.608,0.1109,0,TLS-00559,electric,0.75,0.0,False,0,,,,,2021,0.0,0.0,0
transmission_span,31.59663403425703,-84.26300083525129,31.609556251570343,-84.28057280314968,2.195,1951,70,steel_lattice,0.8,46.0,3,46.04,171.65,0.8,0.755,0.706,0.52,0.1012,7,TLS-00560,electric,0.74,0.0,False,0,,,,,2024,0.0,0.0,0
transmission_span,31.585819894774502,-82.27773070298181,31.576183926327552,-82.26292768878906,1.762,1955,70,steel_lattice,0.8,45.4,3,37.95,181.28,0.763,0.716,0.609,0.85,0.0906,3,TLS-00561,electric,4.03,0.0,False,0,,,,,2024,0.0,0.0,0
transmission_span,30.469814115691165,-84.42683321300196,30.455056868104148,-84.42260888020587,1.687,1981,70,steel_lattice,0.8,66.3,3,6.21,44.66,0.366,0.599,0.282,0.473,0.1366,9,TLS-00562,electric,0.39,0.0,False,0,,,,,2023,0.0,0.0,0
transmission_span,31.910529826356893,-83.74961124360618,31.928179741489448,-83.75363889155436,1.996,1978,70,steel_monopole,0.7,66.3,3,58.29,214.32,0.901,0.56,0.776,0.612,0.0906,1,TLS-00563,electric,1.71,0.0,False,0,,,,,2023,0.0,0.0,0
transmission_span,31.098830423027376,-82.51793144610927,31.107812125076077,-82.5396067613584,2.289,1976,70,steel_monopole,0.7,69.1,3,26.83,130.34,0.561,0.676,0.558,0.506,0.0906,8,TLS-00564,electric,1.96,0.0,False,0,,,,,2023,0.0,0.0,0
transmission_span,30.993677987839316,-82.61112264778154,30.990270600210067,-82.60838502342288,0.459,1969,70,steel_monopole,0.7,56.9,3,25.31,119.5,0.556,0.657,0.539,0.59,0.0906,10,TLS-00565,electric,1.36,0.0,False,0,,,,,2024,0.0,0.0,0
transmission_span,30.58501507804515,-85.9615116770425,30.5586720223459,-85.95569089766671,2.977,1980,70,steel_lattice,0.8,52.2,3,19.45,69.68,0.391,0.625,0.378,0.021,0.0906,0,TLS-00566,electric,2.23,0.0,False,0,,,,,2015,0.0,0.0,0
transmission_span,31.672944330381842,-84.88522332885795,31.660503086529516,-84.87897713630376,1.502,1958,70,steel_lattice,0.8,55.2,3,46.26,175.99,0.975,0.56,0.683,0.38,0.107,0,TLS-00567,electric,4.68,0.0,False,0,,,,,2024,0.0,0.0,0
transmission_span,32.32346791519743,-83.49189698766217,32.31080917096946,-83.48027379834114,1.778,1967,70,steel_lattice,0.8,49.1,3,76.21,263.94,0.889,0.636,1.0,0.842,0.0906,2,TLS-00568,electric,3.0,0.0,False,0,,,,,2023,0.0,0.0,0
transmission_span,30.37353155146151,-83.4731128916307,30.390847367141703,-83.48479486773115,2.224,1990,70,steel_lattice,0.8,69.6,3,12.8,47.75,0.43,0.831,0.302,0.454,0.0906,11,TLS-00569,electric,2.82,0.0,False,0,,,,,2025,0.0,0.0,0
transmission_span,30.556384755920426,-81.82653405379143,30.532759525472695,-81.83137314933784,2.663,1956,70,steel_lattice,0.8,45.6,3,6.93,58.53,0.429,0.564,0.324,0.365,0.0906,8,TLS-00570,electric,1.15,0.0,False,0,,,,,2017,0.0,0.0,0
transmission_span,30.06258648402725,-83.95523966693779,30.072262760662124,-83.98973399308186,3.484,1941,70,steel_lattice,0.8,22.2,1,0.91,5.92,0.278,0.606,0.108,0.428,0.0906,11,TLS-00571,electric,1.71,0.0,False,0,,,,,2024,0.0,0.0,0
transmission_span,32.8830964441703,-85.13906916914868,32.86742387221075,-85.14033518156054,1.744,1985,70,steel_monopole,0.7,69.2,3,86.22,311.47,0.924,0.59,1.0,0.391,0.0906,4,TLS-00572,electric,1.45,1.01,False,0,,,,,2026,0.0,0.0,0
transmission_span,30.578260207326462,-83.33332621316619,30.587314124127253,-83.3053813663211,2.853,1971,70,steel_monopole,0.7,77.4,3,23.21,72.11,0.4,0.632,0.38,0.614,0.0906,10,TLS-00573,electric,7.99,1.09,False,0,,,,,2022,0.0,0.0,0
transmission_span,30.60320799190223,-83.89889572276894,30.612695713172574,-83.90731363761242,1.325,1950,70,steel_lattice,0.8,31.9,3,19.78,66.83,0.481,0.655,0.416,0.52,0.1139,7,TLS-00574,electric,2.31,0.0,False,0,,,,,2023,0.0,0.0,0
transmission_span,32.46947863855809,-83.43743763494386,32.471862758059444,-83.46338984322138,2.445,1976,70,steel_lattice,0.8,76.5,2,83.12,280.85,0.868,0.645,1.0,0.855,0.0906,2,TLS-00575,electric,0.57,0.0,False,0,,,,,2023,0.0,0.0,0
transmission_span,31.479248109775604,-85.67733478109255,31.47913402878525,-85.68987471224047,1.187,1972,70,steel_lattice,0.8,68.5,3,40.71,163.2,0.68,0.536,0.714,0.436,0.1958,0,TLS-00576,electric,0.4,0.0,False,0,,,,,2024,0.0,0.0,0
transmission_span,31.49703081588609,-84.20023141865384,31.472200411720497,-84.18881670598668,2.96,1951,70,steel_lattice,0.8,53.5,3,42.99,161.44,0.739,0.776,0.618,0.549,0.0921,7,TLS-00577,electric,1.68,0.0,False,0,,,,,2022,0.0,0.0,0
transmission_span,30.979037397735297,-84.25795370927548,30.989461489266656,-84.28226579418028,2.587,1985,70,steel_lattice,0.8,66.9,3,23.78,103.16,0.265,0.382,0.493,0.554,0.7831,7,TLS-00578,electric,2.6,0.0,False,0,,,,,2025,0.0,0.0,0
transmission_span,30.22706436008899,-83.01337489900817,30.206892816459934,-83.0060780515765,2.346,2000,70,steel_lattice,0.8,71.3,1,12.28,35.35,0.316,0.632,0.215,0.572,0.0906,11,TLS-00579,electric,2.03,0.0,False,0,,,,,2024,0.0,0.0,0
transmission_span,30.33230825426276,-81.94247696708781,30.33599878067244,-81.95149792833884,0.956,1982,70,steel_monopole,0.7,64.0,3,0.3,36.04,0.158,0.674,0.258,0.314,0.0906,8,TLS-00580,electric,2.39,0.0,False,0,,,,,2022,0.0,0.0,0
transmission_span,31.278851047811965,-85.58877691643178,31.27206699668646,-85.59593496838531,1.014,1951,70,concrete,0.95,25.7,1,36.55,139.33,0.603,0.621,0.572,0.416,0.3828,0,TLS-00581,electric,2.01,0.0,False,0,,,,,2018,0.0,0.0,0
transmission_span,30.654366605348546,-84.03581624650471,30.63911443823776,-84.00356017842982,3.515,1963,70,steel_lattice,0.8,46.2,2,17.37,70.34,0.374,0.528,0.437,0.531,0.2701,7,TLS-00582,electric,0.19,0.0,False,0,,,,,2023,0.0,0.0,0
transmission_span,31.471596913495574,-82.67941343312428,31.460021803302116,-82.67679966628316,1.308,1978,70,steel_lattice,0.8,70.4,2,41.81,173.02,0.717,0.824,0.741,0.761,0.0906,10,TLS-00583,electric,1.51,0.0,False,0,,,,,2016,0.0,0.0,0
transmission_span,30.503804793901296,-82.36493967668069,30.51482982403784,-82.36590795335984,1.227,1954,70,steel_lattice,0.8,62.4,3,10.13,62.45,0.473,0.685,0.372,0.348,0.0906,8,TLS-00584,electric,2.18,0.0,False,0,,,,,2025,0.0,0.0,0
transmission_span,30.051003471949894,-85.84430713367486,30.017978479856385,-85.82027040428264,4.333,1984,70,steel_monopole,0.7,68.0,2,3.9,7.97,0.199,0.683,0.215,0.0,0.0906,9,TLS-00585,electric,1.59,1.05,False,0,,,,,2023,0.0,0.0,0
transmission_span,30.981249324049863,-83.71426663061452,31.003589098424296,-83.71150754791964,2.494,1975,70,steel_lattice,0.8,57.0,3,29.98,111.73,0.678,0.724,0.439,0.56,0.0922,7,TLS-00586,electric,3.93,0.0,False,0,,,,,2024,0.0,0.0,0
transmission_span,31.275887538509622,-85.14691969486647,31.290423424947555,-85.16324425046672,2.236,1962,70,steel_lattice,0.8,41.7,3,30.87,133.13,0.65,0.619,0.51,0.476,0.1375,0,TLS-00587,electric,3.55,1.41,False,0,,,,,2022,0.0,0.0,0
transmission_span,31.732956242509147,-81.75436174732423,31.717246389246352,-81.75537248048921,1.746,1967,70,concrete,0.95,56.0,2,37.26,187.62,0.877,0.63,0.712,0.897,0.0912,3,TLS-00588,electric,0.97,0.0,False,0,,,,,2023,0.0,0.0,0
transmission_span,31.14114468420719,-83.2759251156196,31.141150195601416,-83.30521180577195,2.782,1931,70,concrete,0.95,9.9,3,41.55,135.16,0.681,0.673,0.539,0.534,0.0906,10,TLS-00589,electric,2.32,0.0,False,0,,,,,2022,0.0,0.0,0
transmission_span,31.006523379840147,-82.58899075359362,31.00223636747173,-82.59320694941515,0.622,1993,70,steel_lattice,0.8,68.7,2,22.12,120.75,0.678,0.614,0.53,0.543,0.0906,10,TLS-00590,electric,0.29,0.0,False,0,,,,,2022,0.0,0.0,0
transmission_span,30.984272236877366,-81.83023111479062,30.986929150303315,-81.81064433515628,1.887,2004,70,steel_lattice,0.8,94.5,3,11.35,106.11,0.44,0.643,0.395,0.598,0.0906,8,TLS-00591,electric,1.03,1.41,False,0,,,,,2023,0.0,0.0,0
transmission_span,32.30323540136498,-84.83003835950616,32.289238993513294,-84.82581317150283,1.603,1996,70,steel_monopole,0.7,76.3,3,59.06,245.94,0.888,0.54,0.848,0.462,0.1275,4,TLS-00592,electric,5.23,1.69,False,0,,,,,2023,0.0,0.0,0
transmission_span,30.832365689827714,-85.65296006569515,30.840291067154205,-85.63414090915211,1.998,1969,70,steel_lattice,0.8,48.3,3,18.46,90.94,0.562,0.653,0.362,0.063,0.0938,0,TLS-00593,electric,1.1,0.0,False,0,,,,,2025,0.0,0.0,0
transmission_span,32.07628388414573,-85.9138346654895,32.0633283010817,-85.87484492798171,3.939,1980,70,steel_lattice,0.8,66.0,3,64.67,234.21,0.895,0.818,0.798,0.604,0.0906,0,TLS-00594,electric,2.81,0.0,False,0,,,,,2026,0.0,0.0,0
transmission_span,30.598404748816336,-81.66097771824059,30.63828434920372,-81.6403308702666,4.846,1966,70,steel_lattice,0.8,44.6,3,6.43,59.73,0.22,0.788,0.292,0.368,0.0906,8,TLS-00595,electric,3.69,0.0,False,0,,,,,2022,0.0,0.0,0
transmission_span,31.550336936763426,-81.91154739468803,31.54502784327109,-81.90466294704581,0.878,1975,70,steel_monopole,0.7,37.8,2,28.78,170.62,0.778,0.548,0.617,0.831,0.0906,3,TLS-00596,electric,3.4,0.0,False,0,,,,,2022,0.0,0.0,0
transmission_span,31.12822563833441,-85.51584554939373,31.144033337834077,-85.51436783999574,1.76,1975,70,steel_lattice,0.8,71.9,3,32.34,121.37,0.706,0.677,0.609,0.242,0.2823,0,TLS-00597,electric,2.47,0.0,False,0,,,,,2020,0.0,0.0,0
transmission_span,31.464468839941002,-82.24910452013293,31.46113458911145,-82.2587417674902,0.985,1963,70,steel_lattice,0.8,48.2,2,34.15,167.36,0.765,0.636,0.579,0.828,0.0906,3,TLS-00598,electric,1.37,0.0,False,0,,,,,2021,0.0,0.0,0
transmission_span,30.618307520567196,-83.48026302617795,30.617250788567965,-83.46864274169386,1.116,1997,70,concrete,0.95,90.3,3,18.17,74.82,0.482,0.587,0.317,0.512,0.0906,7,TLS-00599,electric,2.97,0.83,False,0,,,,,2023,0.0,0.0,0
transmission_span,30.305790286757173,-82.7052373455652,30.263538716246057,-82.63497363094909,8.206,1994,70,steel_monopole,0.7,87.0,3,10.13,43.76,0.308,0.558,0.234,0.542,0.0906,8,TLS-00600,electric,0.75,0.0,False,0,,,,,2024,0.0,0.0,0
transmission_span,31.79771565040296,-83.70867851542859,31.810139855897354,-83.75005027016292,4.14,1961,70,steel_lattice,0.8,61.8,3,57.84,202.44,0.807,0.713,0.802,0.691,0.0906,1,TLS-00601,electric,1.58,0.0,False,0,,,,,2025,0.0,0.0,0
transmission_span,32.95090577553377,-84.47971204792506,32.94208799204923,-84.44701395443379,3.199,1957,70,steel_monopole,0.7,53.4,3,91.55,319.55,0.755,0.792,1.0,0.51,0.1096,4,TLS-00602,electric,2.69,0.0,False,0,,,,,2025,0.0,0.0,0
transmission_span,32.311931236282234,-84.18896348449402,32.31806817183869,-84.1846099600281,0.794,1948,70,steel_lattice,0.8,30.1,3,70.32,252.05,0.798,0.749,0.953,0.561,0.1376,4,TLS-00603,electric,7.07,0.0,False,0,,,,,2018,0.0,0.0,0
transmission_span,31.547696436182733,-82.20833386780113,31.554921869174922,-82.24549177899141,3.605,1981,70,steel_lattice,0.8,58.4,2,35.03,175.92,0.873,0.782,0.656,0.849,0.0906,3,TLS-00604,electric,1.67,0.0,False,0,,,,,2022,0.0,0.0,0
transmission_span,32.20051721258392,-82.24938063066006,32.21796652946459,-82.26955575750405,2.71,1961,70,steel_lattice,0.8,65.9,3,55.81,249.06,0.899,0.769,0.922,0.927,0.0954,3,TLS-00605,electric,3.25,1.59,False,0,,,,,2024,0.0,0.0,0
transmission_span,30.825083027993607,-81.95152746291998,30.81340465968497,-81.9819170579642,3.174,1958,70,steel_monopole,0.7,52.9,3,13.28,90.92,0.484,0.742,0.432,0.561,0.0906,8,TLS-00606,electric,1.34,0.0,False,0,,,,,2024,0.0,0.0,0
transmission_span,30.22964015582531,-83.66038395589588,30.199549922837534,-83.66504072728117,3.37,1987,70,steel_monopole,0.7,66.5,2,11.88,29.13,0.303,0.75,0.285,0.53,0.0906,11,TLS-00607,electric,2.13,0.0,False,0,,,,,2022,0.0,0.0,0
transmission_span,30.13249502158516,-83.01373535858282,30.130114726028985,-83.00600200729566,0.788,1990,70,steel_lattice,0.8,93.7,2,8.8,24.86,0.286,0.627,0.218,0.626,0.0906,11,TLS-00608,electric,1.43,0.0,False,0,,,,,2018,0.0,0.0,0
transmission_span,31.38715477079661,-83.81718850334391,31.38023528925804,-83.83027508477362,1.459,1986,70,steel_monopole,0.7,62.9,3,41.76,155.16,0.548,0.701,0.79,0.603,0.0906,6,TLS-00609,electric,2.1,0.0,False,0,,,,,2022,0.0,0.0,0
transmission_span,30.50122565818333,-84.39588493053527,30.496041436707795,-84.3997846898408,0.686,1990,70,steel_lattice,0.8,39.6,2,9.62,48.47,0.335,0.542,0.326,0.467,0.1743,7,TLS-00610,electric,2.17,1.33,False,0,,,,,2023,0.0,0.0,0
transmission_span,31.600023102576483,-85.57258563313212,31.594998567253427,-85.55959284915006,1.349,1990,70,concrete,0.95,66.7,3,45.91,174.7,0.778,0.552,0.807,0.551,0.1909,0,TLS-00611,electric,4.17,0.0,False,0,,,,,2024,0.0,0.0,0
transmission_span,31.998920477707838,-85.91957882546406,31.985516564834327,-86.0130166372828,8.921,1967,70,steel_monopole,0.7,54.0,3,58.82,225.75,0.81,0.756,0.824,0.728,0.0906,0,TLS-00612,electric,0.85,0.0,False,0,,,,,2022,0.0,0.0,0
transmission_span,31.778060808588037,-81.87436843076918,31.769776444266565,-81.86580461596239,1.224,2005,70,steel_lattice,0.8,100.0,2,35.64,195.13,1.0,0.635,0.738,0.867,0.0918,3,TLS-00613,electric,1.87,0.0,False,0,,,,,2024,0.0,0.0,0
transmission_span,31.041479391219546,-83.32600877451546,31.043099003830854,-83.33352569378576,0.737,1953,70,steel_lattice,0.8,57.5,3,28.43,123.61,0.567,0.692,0.618,0.434,0.0906,10,TLS-00614,electric,1.46,1.97,False,0,,,,,2024,0.0,0.0,0
transmission_span,31.698449650382734,-82.2929535098285,31.709218414733495,-82.30479187061715,1.637,1957,70,steel_lattice,0.8,42.4,3,41.12,194.02,0.834,0.71,0.767,0.865,0.0906,3,TLS-00615,electric,1.47,0.0,False,0,,,,,2023,0.0,0.0,0
transmission_span,31.45201585859731,-84.19285211319685,31.45899815788699,-84.21039300305847,1.833,2001,70,steel_monopole,0.7,79.8,3,41.41,156.55,0.804,0.693,0.655,0.512,0.0918,7,TLS-00616,electric,2.97,0.0,False,0,,,,,2023,0.0,0.0,0
transmission_span,30.061504642436176,-85.50042024144636,30.063052771951863,-85.56368754110117,6.08,1980,70,steel_monopole,0.7,67.2,3,4.58,2.71,0.256,0.644,0.231,0.0,0.0906,9,TLS-00617,electric,1.02,1.91,False,0,,,,,2023,0.0,0.0,0
transmission_span,30.25218479234185,-85.23775147370492,30.252362186709835,-85.25523237390128,1.676,1950,70,steel_lattice,0.8,38.2,3,1.19,20.35,0.266,0.64,0.275,0.0,0.0906,9,TLS-00618,electric,1.31,0.0,False,0,,,,,2025,0.0,0.0,0
transmission_span,31.31211762971202,-85.53838917149442,31.320068875181207,-85.53323227730299,1.009,1964,70,steel_lattice,0.8,62.3,3,37.94,142.16,0.446,0.541,0.658,0.549,0.4248,0,TLS-00619,electric,1.22,0.0,False,0,,,,,2022,0.0,0.0,0
transmission_span,30.87886076285666,-82.6284886823088,30.873335015083313,-82.6226497520412,0.828,1975,70,steel_lattice,0.8,65.6,3,20.31,106.89,0.417,0.75,0.473,0.456,0.0906,10,TLS-00620,electric,2.88,0.0,False,0,,,,,2023,0.0,0.0,0
transmission_span,31.794159277924432,-83.8131989229854,31.768856868932684,-83.79286258027267,3.401,1962,70,steel_monopole,0.7,50.3,3,56.56,200.4,0.865,0.692,0.923,0.641,0.0906,1,TLS-00621,electric,4.57,1.64,False,0,,,,,2026,0.0,0.0,0
transmission_span,30.284682444241387,-83.7649923368021,30.275676896770456,-83.75686207078326,1.267,1980,70,steel_lattice,0.8,81.9,3,11.31,33.61,0.366,0.491,0.323,0.566,0.0906,11,TLS-00622,electric,2.01,0.0,False,0,,,,,2025,0.0,0.0,0
transmission_span,32.53428638336268,-81.93811443651484,32.5424932967805,-81.94897252954155,1.365,1995,70,steel_lattice,0.8,78.7,2,67.12,280.38,0.56,0.538,1.0,0.766,0.5719,5,TLS-00623,electric,1.52,0.0,False,0,,,,,2024,0.0,0.0,0
transmission_span,31.517992153967317,-85.56001825675982,31.537586835715146,-85.56720280886385,2.279,1972,70,steel_lattice,0.8,41.9,2,42.76,165.38,0.602,0.643,0.775,0.532,0.2551,0,TLS-00624,electric,0.68,0.0,False,0,,,,,2020,0.0,0.0,0
transmission_span,30.731942762610537,-81.78327505630894,30.74354979673039,-81.76687604764193,2.027,1985,70,steel_monopole,0.7,73.2,2,12.31,77.12,0.47,0.662,0.475,0.433,0.0906,8,TLS-00625,electric,1.05,1.82,False,0,,,,,2022,0.0,0.0,0
transmission_span,32.61972247492674,-81.88837740747968,32.61036222543471,-81.89220916727083,1.099,2007,70,steel_monopole,0.7,77.3,3,70.13,288.84,0.51,0.634,1.0,0.78,0.6603,5,TLS-00626,electric,1.43,1.94,False,0,,,,,2021,0.0,0.0,0
transmission_span,30.765642156805804,-85.23186951721814,30.792670159577472,-85.26806828794649,4.574,1960,70,steel_lattice,0.8,43.9,3,15.58,77.28,0.411,0.732,0.402,0.254,0.0911,9,TLS-00627,electric,1.13,0.0,False,0,,,,,2021,0.0,0.0,0
transmission_span,29.93865350005234,-82.98653538313029,29.950865173036522,-82.92805953530682,5.786,1940,70,steel_lattice,0.8,15.4,2,3.15,3.41,0.226,0.786,0.137,0.624,0.0906,11,TLS-00628,electric,0.5,1.94,False,0,,,,,2025,0.0,0.0,0
transmission_span,32.004530306733045,-82.94600985128857,32.02166809451444,-82.95752617993078,2.189,1928,70,steel_monopole,0.7,50.7,3,59.52,232.8,0.773,0.705,0.93,0.948,0.0906,1,TLS-00629,electric,3.75,0.0,False,0,,,,,2025,0.0,0.0,0
transmission_span,30.080214005450923,-83.56723106889275,30.08863710019857,-83.55818302091836,1.276,2007,70,steel_monopole,0.7,75.8,2,12.38,13.91,0.368,0.667,0.082,0.522,0.0906,11,TLS-00630,electric,1.6,1.94,False,0,,,,,2026,0.0,0.0,0
